event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,williamhill_us_away_ml,williamhill_us_home_ml,sugarhouse_home_spread,sugarhouse_home_spread_price,sugarhouse_away_spread,sugarhouse_away_spread_price,sugarhouse_over,sugarhouse_over_price,sugarhouse_under,sugarhouse_under_price,sugarhouse_home_ml,sugarhouse_away_ml,draftkings_home_spread,draftkings_home_spread_price,draftkings_away_spread,draftkings_away_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,draftkings_home_ml,draftkings_away_ml,betrivers_home_spread,betrivers_home_spread_price,betrivers_away_spread,betrivers_away_spread_price,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,unibet_home_spread,unibet_home_spread_price,unibet_away_spread,unibet_away_spread_price,unibet_over,unibet_over_price,unibet_under,unibet_under_price,unibet_home_ml,unibet_away_ml,intertops_home_spread,intertops_home_spread_price,intertops_away_spread,intertops_away_spread_price,intertops_over,intertops_over_price,intertops_under,intertops_under_price,intertops_home_ml,intertops_away_ml,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,pointsbetus_home_ml,pointsbetus_away_ml,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,betfair_home_ml,betfair_away_ml,fanduel_home_spread,fanduel_home_spread_price,fanduel_away_spread,fanduel_away_spread_price,betmgm_home_spread,betmgm_home_spread_price,betmgm_away_spread,betmgm_away_spread_price,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,betonlineag_away_ml,betonlineag_home_ml,lowvig_away_spread,lowvig_away_spread_price,lowvig_home_spread,lowvig_home_spread_price,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,lowvig_away_ml,lowvig_home_ml,mybookieag_away_ml,mybookieag_home_ml,betrivers_away_ml,betrivers_home_ml,betmgm_away_ml,betmgm_home_ml,bookmaker_over,bookmaker_over_price,bookmaker_under,bookmaker_under_price,bookmaker_away_ml,bookmaker_home_ml,fanduel_away_ml,fanduel_home_ml,gtbets_away_spread,gtbets_away_spread_price,gtbets_home_spread,gtbets_home_spread_price,gtbets_away_ml,gtbets_home_ml,bovada_home_spread,bovada_home_spread_price,bovada_away_spread,bovada_away_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,bovada_home_ml,bovada_away_ml,caesars_over,caesars_over_price,caesars_under,caesars_under_price,caesars_home_spread,caesars_home_spread_price,caesars_away_spread,caesars_away_spread_price,caesars_away_ml,caesars_home_ml,year
0fcc41004168ff52a6c1b7cafb489f5d,2021-03-20T01:00:00Z,Ole Miss Rebels,Louisiana Tech Bulldogs,-3.5,3.5,130.0,-169,145,Ole Miss Rebels,Louisiana Tech Bulldogs,-3.5,3.5,-110.0,-3.5,-110.0,130.0,-105.0,130.0,-115.0,145.0,-169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
c77580764c7d34fe7f577c55ebfc8a2b,2021-03-20T19:00:00Z,Michigan Wolverines,Texas Southern Tigers,-25.5,25.5,142.6,-7857,-100,Michigan Wolverines,Texas Southern Tigers,-25.5,25.5,-115.0,-25.5,-105.0,142.5,-110.0,142.5,-110.0,1500.0,-5000.0,-25.5,-108.0,25.5,-114.0,142.5,-114.0,142.5,-108.0,-10000.0,1600.0,-25.5,-108.0,25.5,-114.0,143.0,-108.0,143.0,-114.0,-10000.0,1600.0,-25.5,-108.0,25.5,-114.0,142.5,-114.0,142.5,-108.0,-25.5,-111.0,25.5,-119.0,142.5,-118.0,142.5,-112.0,-10000.0,1600.0,-25.5,-110.0,25.5,-110.0,142.5,-110.0,142.5,-110.0,-5000.0,1400.0,-25.5,-104.0,25.5,-112.0,142.5,-108.0,142.5,-108.0,-10000.0,1600.0,-25.5,-105.0,25.5,-115.0,142.5,-110.0,142.5,-110.0,-5000.0,-10000.0,-25.5,-106.0,25.5,-116.0,-25.5,-110.0,25.5,-110.0,142.5,-110.0,142.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
8cdea62a1cd5b132d93383378f1662ba,2021-03-20T20:30:00Z,USC Trojans,Drake Bulldogs,-6.3,6.3,135.2,-278,224,USC Trojans,Drake Bulldogs,-6.3,6.5,-115.0,-6.5,-105.0,135.5,-110.0,135.5,-110.0,230.0,-278.0,-6.0,-110.0,6.0,-109.0,135.0,-114.0,135.0,-108.0,-263.0,215.0,-6.0,-110.0,6.0,-109.0,135.0,-114.0,135.0,-108.0,-263.0,215.0,-6.0,-110.0,6.0,-109.0,135.0,-114.0,135.0,-108.0,-6.0,-115.0,6.0,-115.0,135.0,-118.0,135.0,-112.0,-286.0,205.0,-6.5,-110.0,6.5,-110.0,135.5,-110.0,135.5,-110.0,-278.0,235.0,-6.5,-104.0,6.5,-112.0,135.5,-108.0,135.5,-108.0,-286.0,225.0,-6.5,-105.0,6.5,-115.0,135.5,-110.0,135.5,-110.0,-303.0,225.0,-6.5,-106.0,6.5,-116.0,-6.0,-110.0,6.0,-110.0,135.5,-110.0,135.5,-110.0,6.5,-110.0,-6.5,-110.0,135.0,-110.0,135.0,-110.0,230.0,-278.0,6.5,-106.0,-6.5,-106.0,135.0,-108.0,135.0,-108.0,230.0,-278.0,225.0,-278.0,215.0,-263.0,220.0,-278.0,135.5,-110.0,135.5,-110.0,231.0,-286.0,225.0,-278.0,6.5,-114.0,-6.5,-104.0,230.0,-278.0,,,,,,,,,,,,,,,,,,,,,2021
1e7e9738a5360eb6ab1f47f4e18d8617,2021-03-21T01:20:00Z,Gonzaga Bulldogs,Norfolk St Spartans,-33.4,33.4,154.0,-9444,704,Gonzaga Bulldogs,Norfolk St Spartans,-33.4,33.5,-110.0,-33.5,-110.0,154.0,-110.0,154.0,-110.0,2000.0,-10000.0,-33.5,-110.0,33.5,-109.0,154.0,-112.0,154.0,-108.0,-10000.0,2000.0,-33.5,-110.0,33.5,-109.0,154.0,-112.0,154.0,-108.0,-10000.0,2000.0,-33.5,-110.0,33.5,-109.0,154.0,-112.0,154.0,-108.0,-33.5,-116.0,33.5,-114.0,154.0,-116.0,154.0,-112.0,-10000.0,2000.0,-33.5,-110.0,33.5,-110.0,154.0,-110.0,154.0,-110.0,-10000.0,1600.0,-33.0,-108.0,33.0,-108.0,154.0,-108.0,154.0,-108.0,-10000.0,2000.0,-33.5,-110.0,33.5,-110.0,154.0,-110.0,154.0,-110.0,-10000.0,-10000.0,-33.0,-110.0,33.0,-110.0,-33.5,-110.0,33.5,-110.0,154.5,-110.0,154.5,-110.0,33.0,-110.0,-33.0,-110.0,153.5,-110.0,153.5,-110.0,2600.0,-10000.0,,,,,,,,,,,,,,,,,153.5,-115.0,153.5,-105.0,,,,,33.5,-109.0,-33.5,-109.0,2132.0,-5000.0,,,,,,,,,,,,,,,,,,,,,2021
11caf4c100afff962dd49a76668d6090,2021-03-21T01:40:00Z,BYU Cougars,UCLA Bruins,-4.0,4.0,138.8,-188,159,BYU Cougars,UCLA Bruins,-4.0,4.0,-110.0,-4.0,-110.0,139.0,-110.0,139.0,-110.0,160.0,-189.0,-4.0,-112.0,4.0,-108.0,138.5,-108.0,138.5,-112.0,-185.0,155.0,-4.0,-112.0,4.0,-108.0,138.5,-108.0,138.5,-112.0,-185.0,155.0,-4.0,-112.0,4.0,-108.0,138.5,-108.0,138.5,-112.0,-4.0,-116.0,4.0,-112.0,138.5,-112.0,138.5,-118.0,-200.0,148.0,-4.5,-110.0,4.5,-110.0,139.0,-110.0,139.0,-110.0,-189.0,165.0,-4.0,-108.0,4.0,-108.0,139.0,-108.0,139.0,-108.0,-189.0,160.0,-4.0,-110.0,4.0,-110.0,139.0,-110.0,139.0,-110.0,,,-4.0,-110.0,4.0,-110.0,-4.0,-110.0,4.0,-110.0,138.5,-115.0,138.5,-105.0,4.0,-105.0,-4.0,-115.0,139.0,-110.0,139.0,-110.0,162.0,-182.0,4.0,-101.0,-4.0,-111.0,139.0,-108.0,139.0,-108.0,162.0,-182.0,160.0,-189.0,155.0,-185.0,155.0,-189.0,139.0,-110.0,139.0,-110.0,163.0,-189.0,160.0,-189.0,4.0,-109.0,-4.0,-109.0,160.0,-189.0,,,,,,,,,,,,,,,,,,,,,2021
99ab7247bf8a9175c1416ebcb1d6159d,2021-03-19T17:45:00Z,Texas Tech Red Raiders,Utah State Aggies,-4.1,4.1,131.0,-190,161,Texas Tech Red Raiders,Utah State Aggies,-4.1,4.0,-110.0,-4.0,-110.0,131.0,-110.0,131.0,-110.0,160.0,-189.0,-4.0,-112.0,4.0,-108.0,131.0,-108.0,131.0,-114.0,-185.0,155.0,-4.0,-112.0,4.0,-108.0,130.5,-114.0,130.5,-108.0,-185.0,155.0,-4.0,-112.0,4.0,-108.0,131.0,-108.0,131.0,-114.0,-4.0,-116.0,4.0,-112.0,131.0,-111.0,131.0,-118.0,-200.0,148.0,-4.0,-110.0,4.0,-110.0,131.0,-110.0,131.0,-110.0,-189.0,165.0,-4.0,-112.0,4.0,-104.0,131.0,-108.0,131.0,-108.0,-189.0,160.0,-4.5,-110.0,4.5,-110.0,131.0,-110.0,131.0,-110.0,-196.0,172.0,,,,,-4.0,-110.0,4.0,-110.0,130.5,-110.0,130.5,-110.0,4.5,-115.0,-4.5,-105.0,131.5,-110.0,131.5,-110.0,165.0,-189.0,4.5,-111.0,-4.5,-101.0,131.5,-108.0,131.5,-108.0,165.0,-189.0,160.0,-189.0,155.0,-185.0,165.0,-200.0,131.0,-110.0,131.0,-110.0,163.0,-189.0,,,4.0,-109.0,-4.0,-109.0,160.0,-189.0,,,,,,,,,,,,,,,,,,,,,2021
bd60cb6e0458d839ce14804980ad2379,2021-03-19T16:45:00Z,Arkansas Razorbacks,Colgate Raiders,-8.5,8.5,161.4,-415,321,Arkansas Razorbacks,Colgate Raiders,-8.5,8.5,-110.0,-8.5,-110.0,161.5,-110.0,161.5,-110.0,330.0,-435.0,-8.5,-106.0,8.5,-114.0,161.5,-108.0,161.5,-112.0,-370.0,290.0,-8.0,-114.0,8.0,-106.0,161.5,-108.0,161.5,-112.0,-370.0,290.0,-8.5,-106.0,8.5,-114.0,161.5,-108.0,161.5,-112.0,-8.5,-110.0,8.5,-119.0,161.5,-114.0,161.5,-116.0,-417.0,280.0,-8.5,-110.0,8.5,-110.0,161.0,-110.0,161.0,-110.0,-417.0,330.0,-8.5,-108.0,8.5,-108.0,161.5,-108.0,161.5,-108.0,-435.0,330.0,-8.5,-115.0,8.5,-105.0,161.5,-110.0,161.5,-110.0,-370.0,320.0,,,,,-9.0,-110.0,9.0,-110.0,161.5,-110.0,161.5,-110.0,8.5,-110.0,-8.5,-110.0,161.5,-110.0,161.5,-110.0,345.0,-417.0,8.5,-106.0,-8.5,-106.0,161.5,-108.0,161.5,-108.0,345.0,-417.0,330.0,-435.0,290.0,-370.0,360.0,-500.0,161.0,-110.0,161.0,-110.0,330.0,-417.0,,,8.5,-109.0,-8.5,-109.0,320.0,-435.0,,,,,,,,,,,,,,,,,,,,,2021
937cdeb6c84488654c8e1e1c8de6789e,2021-03-19T16:15:00Z,Florida Gators,Virginia Tech Hokies,0.1,-0.1,135.0,-63,-112,Virginia Tech Hokies,Florida Gators,-0.1,-0.0,-110.0,0.0,-110.0,135.0,-110.0,135.0,-110.0,-110.0,-110.0,-0.5,-109.0,0.5,-110.0,135.0,-108.0,135.0,-112.0,-109.0,-109.0,0.0,-109.0,0.0,-110.0,135.0,-108.0,135.0,-112.0,-109.0,-109.0,-0.5,-109.0,0.5,-110.0,135.0,-108.0,135.0,-112.0,-0.5,-115.0,0.5,-115.0,135.0,-112.0,135.0,-116.0,-115.0,-115.0,,,,,135.0,-110.0,135.0,-110.0,,,1.0,-112.0,-1.0,-104.0,135.0,-108.0,135.0,-108.0,-105.0,-115.0,0.0,-105.0,0.0,-115.0,135.0,-110.0,135.0,-110.0,100.0,-109.0,,,,,1.5,-110.0,-1.5,-110.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,-109.0,-109.0,-120.0,100.0,135.0,-115.0,135.0,-105.0,,,,,0.0,-109.0,0.0,-109.0,-110.0,-110.0,,,,,,,,,,,,,,,,,,,,,2021
3c2c9a9a5942bf9bcec567ae69b50931,2021-03-19T17:15:00Z,Illinois Fighting Illini,Drexel Dragons,-22.3,22.3,143.5,-5416,1396,Illinois Fighting Illini,Drexel Dragons,-22.3,22.5,-110.0,-22.5,-110.0,143.5,-105.0,143.5,-115.0,1500.0,-5000.0,-22.0,-114.0,22.0,-108.0,143.5,-108.0,143.5,-114.0,-10000.0,1800.0,-22.0,-114.0,22.0,-108.0,143.5,-108.0,143.5,-114.0,-10000.0,1800.0,-22.0,-114.0,22.0,-108.0,143.5,-108.0,143.5,-114.0,-22.0,-119.0,22.0,-111.0,143.5,-112.0,143.5,-118.0,,,-22.5,-110.0,22.5,-110.0,143.5,-110.0,143.5,-110.0,-5000.0,1200.0,-22.5,-108.0,22.5,-108.0,143.5,-104.0,143.5,-112.0,,,-22.5,-110.0,22.5,-110.0,143.5,-105.0,143.5,-115.0,-3333.0,-152.0,,,,,-22.5,-110.0,22.5,-110.0,143.5,-110.0,143.5,-110.0,22.5,-108.0,-22.5,-112.0,143.5,-105.0,143.5,-115.0,1750.0,-3333.0,22.5,-104.0,-22.5,-108.0,143.5,-103.0,143.5,-112.0,1750.0,-3333.0,1300.0,-3333.0,1800.0,-10000.0,1400.0,-5000.0,143.5,-105.0,143.5,-115.0,1353.0,-3333.0,,,22.5,-109.0,-22.5,-109.0,1250.0,-3333.0,,,,,,,,,,,,,,,,,,,,,2021
040c7602bc0c7fb134bfac5cdd99e43f,2021-03-19T19:30:00Z,Baylor Bears,Hartford Hawks,-25.5,25.5,140.7,-5972,586,Baylor Bears,Hartford Hawks,-25.5,25.5,-110.0,-25.5,-110.0,140.5,-110.0,140.5,-110.0,1500.0,-5000.0,-25.5,-108.0,25.5,-112.0,141.0,-109.0,141.0,-112.0,-10000.0,1600.0,-25.5,-108.0,25.5,-112.0,141.0,-109.0,141.0,-112.0,-10000.0,1600.0,-25.5,-108.0,25.5,-112.0,141.0,-109.0,141.0,-112.0,-25.5,-112.0,25.5,-116.0,141.0,-114.0,141.0,-116.0,-10000.0,1600.0,-25.5,-110.0,25.5,-110.0,140.5,-110.0,140.5,-110.0,-5000.0,1200.0,-25.5,-108.0,25.5,-108.0,140.5,-108.0,140.5,-108.0,,,-25.5,-110.0,25.5,-110.0,140.5,-110.0,140.5,-110.0,-3333.0,-10000.0,,,,,-25.0,-110.0,25.0,-110.0,140.5,-110.0,140.5,-110.0,25.5,-112.0,-25.5,-108.0,140.5,-110.0,140.5,-110.0,1650.0,-3333.0,25.5,-108.0,-25.5,-104.0,140.5,-108.0,140.5,-108.0,1650.0,-3333.0,1500.0,-5000.0,,,1700.0,-10000.0,140.5,-109.0,140.5,-111.0,1384.0,-3333.0,,,25.5,-109.0,-25.5,-109.0,1650.0,-3333.0,,,,,,,,,,,,,,,,,,,,,2021
4bede9e7d200f9539cc4e5c79e4aaad8,2021-03-19T23:10:00Z,North Carolina Tar Heels,Wisconsin Badgers,-1.5,1.5,137.4,-124,91,North Carolina Tar Heels,Wisconsin Badgers,-1.5,1.5,-110.0,-1.5,-110.0,137.5,-110.0,137.5,-110.0,105.0,-125.0,-1.5,-112.0,1.5,-108.0,137.0,-114.0,137.0,-108.0,-123.0,104.0,-1.5,-112.0,1.5,-108.0,137.0,-114.0,137.0,-108.0,-123.0,104.0,-1.5,-112.0,1.5,-108.0,137.0,-114.0,137.0,-108.0,-1.5,-116.0,1.5,-112.0,137.0,-118.0,137.0,-112.0,-130.0,-102.0,-1.5,-110.0,1.5,-110.0,137.5,-110.0,137.5,-110.0,-125.0,105.0,-1.5,-108.0,1.5,-108.0,137.5,-108.0,137.5,-108.0,-125.0,105.0,-2.0,-110.0,2.0,-110.0,137.5,-110.0,137.5,-110.0,-116.0,104.0,,,,,-1.5,-110.0,1.5,-110.0,137.5,-115.0,137.5,-105.0,1.5,-112.0,-1.5,-108.0,137.5,-110.0,137.5,-110.0,105.0,-125.0,1.5,-108.0,-1.5,-104.0,137.5,-108.0,137.5,-108.0,105.0,-125.0,105.0,-125.0,104.0,-123.0,105.0,-125.0,138.0,-110.0,138.0,-110.0,105.0,-125.0,,,1.5,-109.0,-1.5,-109.0,105.0,-125.0,-1.5,-110.0,1.5,-110.0,137.5,-110.0,137.5,-110.0,-125.0,105.0,,,,,,,,,,,2021
489f94f9d624be2f70d919b7f4183d4a,2021-03-19T23:25:00Z,Purdue Boilermakers,North Texas Mean Green,-7.3,7.3,126.1,-312,249,Purdue Boilermakers,North Texas Mean Green,-7.3,7.5,-115.0,-7.5,-105.0,126.0,-110.0,126.0,-110.0,240.0,-303.0,-7.0,-108.0,7.0,-114.0,126.0,-108.0,126.0,-114.0,-286.0,235.0,-7.0,-108.0,7.0,-114.0,125.5,-114.0,125.5,-108.0,-286.0,235.0,-7.0,-108.0,7.0,-114.0,126.0,-108.0,126.0,-114.0,-7.0,-111.0,7.0,-119.0,126.0,-111.0,126.0,-118.0,-312.0,225.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-333.0,270.0,-7.5,-104.0,7.5,-112.0,126.0,-108.0,126.0,-108.0,-323.0,250.0,-7.5,-115.0,7.5,-105.0,126.0,-110.0,126.0,-110.0,-357.0,255.0,,,,,-7.0,-110.0,7.0,-110.0,126.5,-110.0,126.5,-110.0,7.5,-115.0,-7.5,-105.0,126.5,-105.0,126.5,-115.0,260.0,-312.0,7.5,-111.0,-7.5,-101.0,126.5,-103.0,126.5,-112.0,260.0,-312.0,255.0,-312.0,235.0,-286.0,240.0,-303.0,125.5,-110.0,125.5,-110.0,267.0,-333.0,,,7.5,-114.0,-7.5,-104.0,260.0,-312.0,,,,,,,,,,,,,,,,,,,,,2021
a74895c529aa3f8c1ff95340defe7369,2021-03-19T23:15:00Z,Houston Cougars,Cleveland St Vikings,-20.0,20.0,134.3,-3500,225,Houston Cougars,Cleveland St Vikings,-20.0,20.0,-110.0,-20.0,-110.0,134.5,-115.0,134.5,-105.0,1400.0,-5000.0,-20.0,-110.0,20.0,-109.0,134.0,-112.0,134.0,-109.0,-3333.0,1400.0,-20.0,-110.0,20.0,-109.0,134.0,-112.0,134.0,-109.0,-3333.0,1400.0,-20.0,-110.0,20.0,-109.0,134.0,-112.0,134.0,-109.0,-20.0,-115.0,20.0,-115.0,134.0,-116.0,134.0,-114.0,,,-20.0,-110.0,20.0,-110.0,134.5,-110.0,134.5,-110.0,-3333.0,1100.0,-20.0,-108.0,20.0,-108.0,134.5,-112.0,134.5,-104.0,-3333.0,1400.0,-20.0,-110.0,20.0,-110.0,134.5,-110.0,134.5,-110.0,-3333.0,-10000.0,,,,,-20.0,-110.0,20.0,-110.0,134.5,-115.0,134.5,-105.0,,,,,,,,,,,,,,,,,,,,,1250.0,-3333.0,1400.0,-3333.0,1400.0,-3333.0,,,,,,,,,20.0,-109.0,-20.0,-109.0,1500.0,-3333.0,,,,,,,,,,,,,,,,,,,,,2021
6698b538df1a41a808e32313f73ba72a,2021-03-19T19:00:00Z,Ohio State Buckeyes,Oral Roberts Golden Eagles,-15.9,15.9,157.1,-2036,918,Ohio State Buckeyes,Oral Roberts Golden Eagles,-15.9,16.0,-110.0,-16.0,-110.0,157.0,-110.0,157.0,-110.0,1100.0,-2500.0,-16.0,-110.0,16.0,-109.0,157.0,-114.0,157.0,-108.0,-1667.0,950.0,-16.0,-110.0,16.0,-109.0,157.5,-108.0,157.5,-114.0,-1667.0,950.0,-16.0,-110.0,16.0,-109.0,157.0,-114.0,157.0,-108.0,-16.0,-115.0,16.0,-115.0,157.0,-118.0,157.0,-112.0,-3333.0,900.0,-16.0,-115.0,16.0,-105.0,157.0,-110.0,157.0,-110.0,-2000.0,900.0,-16.0,-104.0,16.0,-112.0,157.0,-108.0,157.0,-108.0,-1667.0,1025.0,-16.0,-110.0,16.0,-110.0,157.0,-115.0,157.0,-105.0,-2000.0,110.0,,,,,-15.5,-110.0,15.5,-110.0,157.5,-110.0,157.5,-110.0,15.5,-110.0,-15.5,-110.0,157.0,-110.0,157.0,-110.0,850.0,-2000.0,15.5,-106.0,-15.5,-106.0,157.0,-108.0,157.0,-108.0,850.0,-2000.0,1085.0,-2000.0,950.0,-1667.0,1000.0,-2000.0,157.0,-110.0,157.0,-110.0,1041.0,-2000.0,,,16.0,-109.0,-16.0,-109.0,1135.0,-2000.0,,,,,,,,,,,,,,,,,,,,,2021
40759623f53b75710c30fc59922dbeac,2021-03-19T20:00:00Z,Loyola (Chi) Ramblers,Georgia Tech Yellow Jackets,-5.5,5.5,124.2,-241,197,Loyola (Chi) Ramblers,Georgia Tech Yellow Jackets,-5.5,5.5,-105.0,-5.5,-115.0,124.5,-110.0,124.5,-110.0,200.0,-238.0,-5.5,-110.0,5.5,-109.0,124.0,-108.0,124.0,-112.0,-244.0,200.0,-5.5,-110.0,5.5,-109.0,124.0,-108.0,124.0,-112.0,-244.0,200.0,-5.5,-110.0,5.5,-109.0,124.0,-108.0,124.0,-112.0,-5.5,-115.0,5.5,-114.0,124.0,-114.0,124.0,-116.0,-263.0,190.0,-5.5,-115.0,5.5,-105.0,124.5,-110.0,124.5,-110.0,-233.0,195.0,-5.5,-112.0,5.5,-104.0,124.5,-108.0,124.5,-108.0,-238.0,190.0,-5.5,-115.0,5.5,-105.0,124.5,-110.0,124.5,-110.0,-213.0,192.0,,,,,-5.5,-110.0,5.5,-110.0,123.5,-115.0,123.5,-105.0,5.5,-105.0,-5.5,-115.0,124.5,-110.0,124.5,-110.0,200.0,-238.0,5.5,-101.0,-5.5,-111.0,124.5,-108.0,124.5,-108.0,200.0,-238.0,195.0,-244.0,200.0,-244.0,200.0,-250.0,124.5,-110.0,124.5,-110.0,196.0,-238.0,,,5.5,-104.0,-5.5,-114.0,205.0,-244.0,,,,,,,,,,,,,,,,,,,,,2021
7dc5110f01f13c7e4aa41565fc330b52,2021-03-19T20:30:00Z,Tennessee Volunteers,Oregon St Beavers,-8.4,8.4,131.1,-462,281,Tennessee Volunteers,Oregon St Beavers,-8.4,8.5,-110.0,-8.5,-110.0,131.0,-110.0,131.0,-110.0,350.0,-455.0,-8.5,-110.0,8.5,-109.0,131.0,-109.0,131.0,-110.0,-455.0,340.0,-8.5,-110.0,8.5,-109.0,131.0,-109.0,131.0,-110.0,-455.0,340.0,-8.5,-110.0,8.5,-109.0,131.0,-109.0,131.0,-110.0,-8.5,-115.0,8.5,-115.0,131.0,-114.0,131.0,-115.0,-526.0,330.0,-8.5,-110.0,8.5,-110.0,131.0,-110.0,131.0,-110.0,-455.0,350.0,-8.5,-108.0,8.5,-108.0,131.0,-108.0,131.0,-108.0,-435.0,330.0,-8.5,-105.0,8.5,-115.0,131.0,-110.0,131.0,-110.0,-476.0,-303.0,,,,,-8.0,-110.0,8.0,-110.0,131.5,-110.0,131.5,-110.0,,,,,,,,,,,,,,,,,,,,,350.0,-455.0,340.0,-455.0,333.0,-455.0,,,,,,,,,8.5,-109.0,-8.5,-109.0,335.0,-455.0,,,,,,,,,,,,,,,,,,,,,2021
36e66104ac84ed47ffa080231d6d60c3,2021-03-19T22:25:00Z,Oklahoma St Cowboys,Liberty Flames,-7.3,7.3,139.3,-350,276,Oklahoma St Cowboys,Liberty Flames,-7.3,7.0,-110.0,-7.0,-110.0,139.5,-110.0,139.5,-110.0,280.0,-345.0,-7.5,-106.0,7.5,-114.0,139.0,-112.0,139.0,-108.0,-333.0,270.0,-7.5,-106.0,7.5,-114.0,139.0,-112.0,139.0,-108.0,-333.0,270.0,-7.5,-106.0,7.5,-114.0,139.0,-112.0,139.0,-108.0,-7.5,-111.0,7.5,-119.0,139.0,-116.0,139.0,-114.0,-370.0,250.0,-7.5,-110.0,7.5,-110.0,139.5,-110.0,139.5,-110.0,-357.0,290.0,-7.0,-108.0,7.0,-108.0,139.5,-108.0,139.5,-108.0,-357.0,275.0,-7.0,-110.0,7.0,-110.0,139.5,-110.0,139.5,-110.0,-357.0,255.0,,,,,-7.0,-110.0,7.0,-110.0,139.5,-110.0,139.5,-110.0,,,,,,,,,,,7.5,-111.0,-7.5,-101.0,139.0,-108.0,139.0,-108.0,315.0,-385.0,280.0,-345.0,270.0,-333.0,280.0,-345.0,139.5,-110.0,139.5,-110.0,281.0,-345.0,,,7.0,-109.0,-7.0,-109.0,275.0,-345.0,,,,,,,,,,,,,,,,,,,,,2021
c99627da608c0db7f408e9dd768d2884,2021-03-20T17:15:00Z,Kansas Jayhawks,Eastern Washington Eagles,-10.5,10.5,146.9,-803,466,Kansas Jayhawks,Eastern Washington Eagles,-10.5,10.5,-110.0,-10.5,-110.0,147.0,-110.0,147.0,-110.0,475.0,-714.0,-10.5,-110.0,10.5,-110.0,147.0,-108.0,147.0,-112.0,-625.0,450.0,-10.5,-110.0,10.5,-110.0,147.0,-108.0,147.0,-112.0,-625.0,450.0,-10.5,-110.0,10.5,-110.0,147.0,-108.0,147.0,-112.0,-10.5,-115.0,10.5,-115.0,147.0,-112.0,147.0,-116.0,-714.0,425.0,-10.5,-105.0,10.5,-115.0,147.0,-110.0,147.0,-110.0,-714.0,500.0,-10.5,-104.0,10.5,-112.0,147.0,-104.0,147.0,-112.0,-667.0,470.0,,,,,,,,,-2500.0,450.0,-10.5,-106.0,10.5,-116.0,-10.5,-110.0,10.5,-110.0,146.5,-110.0,146.5,-110.0,10.5,-110.0,-10.5,-110.0,146.5,-110.0,146.5,-110.0,490.0,-625.0,10.5,-106.0,-10.5,-106.0,146.5,-108.0,146.5,-108.0,490.0,-625.0,,,450.0,-625.0,450.0,-667.0,147.0,-105.0,147.0,-115.0,480.0,-667.0,480.0,-667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
