event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,twinspires_away_spread,twinspires_away_spread_price,twinspires_home_spread,twinspires_home_spread_price,twinspires_over,twinspires_over_price,twinspires_under,twinspires_under_price,twinspires_away_ml,twinspires_home_ml,draftkings_away_spread,draftkings_away_spread_price,draftkings_home_spread,draftkings_home_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,draftkings_away_ml,draftkings_home_ml,barstool_away_spread,barstool_away_spread_price,barstool_home_spread,barstool_home_spread_price,barstool_over,barstool_over_price,barstool_under,barstool_under_price,barstool_away_ml,barstool_home_ml,unibet_away_spread,unibet_away_spread_price,unibet_home_spread,unibet_home_spread_price,unibet_over,unibet_over_price,unibet_under,unibet_under_price,unibet_away_ml,unibet_home_ml,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,williamhill_us_away_ml,williamhill_us_home_ml,sugarhouse_over,sugarhouse_over_price,sugarhouse_under,sugarhouse_under_price,sugarhouse_away_spread,sugarhouse_away_spread_price,sugarhouse_home_spread,sugarhouse_home_spread_price,sugarhouse_away_ml,sugarhouse_home_ml,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_away_ml,mybookieag_home_ml,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,betrivers_away_spread,betrivers_away_spread_price,betrivers_home_spread,betrivers_home_spread_price,betrivers_away_ml,betrivers_home_ml,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_away_ml,betonlineag_home_ml,wynnbet_over,wynnbet_over_price,wynnbet_under,wynnbet_under_price,wynnbet_away_spread,wynnbet_away_spread_price,wynnbet_home_spread,wynnbet_home_spread_price,wynnbet_away_ml,wynnbet_home_ml,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,betmgm_away_spread,betmgm_away_spread_price,betmgm_home_spread,betmgm_home_spread_price,betmgm_away_ml,betmgm_home_ml,fanduel_away_spread,fanduel_away_spread_price,fanduel_home_spread,fanduel_home_spread_price,fanduel_over,fanduel_over_price,fanduel_under,fanduel_under_price,fanduel_away_ml,fanduel_home_ml,betus_away_spread,betus_away_spread_price,betus_home_spread,betus_home_spread_price,betus_over,betus_over_price,betus_under,betus_under_price,betus_away_ml,betus_home_ml,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,lowvig_away_spread,lowvig_away_spread_price,lowvig_home_spread,lowvig_home_spread_price,lowvig_away_ml,lowvig_home_ml,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,intertops_away_spread,intertops_away_spread_price,intertops_home_spread,intertops_home_spread_price,intertops_over,intertops_over_price,intertops_under,intertops_under_price,intertops_away_ml,intertops_home_ml,gtbets_away_spread,gtbets_away_spread_price,gtbets_home_spread,gtbets_home_spread_price,gtbets_over,gtbets_over_price,gtbets_under,gtbets_under_price,gtbets_away_ml,gtbets_home_ml,bovada_home_spread,bovada_home_spread_price,bovada_away_spread,bovada_away_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,bovada_home_ml,bovada_away_ml,year
488fb0fe18e46f2e6d027754fc3bec88,2022-03-18T01:50:00Z,UCLA Bruins,Akron Zips,-13.5,13.5,128.3,-1372,784,UCLA Bruins,Akron Zips,-13.5,13.5,-110.0,-13.5,-110.0,128.5,-108.0,128.5,-112.0,750.0,-1250.0,13.5,-115.0,-13.5,-105.0,128.5,-110.0,128.5,-110.0,750.0,-1250.0,13.5,-110.0,-13.5,-110.0,128.5,-108.0,128.5,-112.0,750.0,-1250.0,13.5,-115.0,-13.5,-115.0,128.5,-114.0,128.5,-116.0,700.0,-1667.0,13.5,-110.0,-13.5,-110.0,128.0,-110.0,128.0,-110.0,850.0,-1667.0,128.5,-108.0,128.5,-112.0,13.5,-110.0,-13.5,-110.0,750.0,-1250.0,128.0,-110.0,128.0,-110.0,13.5,-115.0,-13.5,-105.0,780.0,-1250.0,128.5,-108.0,128.5,-112.0,13.5,-110.0,-13.5,-110.0,750.0,-1250.0,128.0,-108.0,128.0,-108.0,13.5,-106.0,-13.5,-106.0,825.0,-1429.0,128.5,-110.0,128.5,-110.0,13.0,-110.0,-13.0,-110.0,725.0,-1111.0,128.5,-110.0,128.5,-110.0,13.5,-110.0,-13.5,-110.0,800.0,-1429.0,13.5,-110.0,-13.5,-110.0,128.5,-110.0,128.5,-110.0,800.0,-1429.0,13.5,-110.0,-13.5,-110.0,128.0,-110.0,128.0,-110.0,890.0,-1429.0,128.0,-108.0,128.0,-108.0,13.5,-106.0,-13.5,-106.0,825.0,-1429.0,13.5,-105.0,-13.5,-115.0,128.5,-110.0,128.5,-110.0,13.5,-105.0,-13.5,-115.0,128.0,-110.0,128.0,-110.0,750.0,-1429.0,13.5,-109.0,-13.5,-109.0,128.0,-109.0,128.0,-109.0,845.0,-1429.0,,,,,,,,,,,2022
04313dded8d73112bc7acbca757ddfd0,2022-03-17T16:40:00Z,Providence Friars,South Dakota St Jackrabbits,-2.1,2.1,148.3,-137,115,Providence Friars,South Dakota St Jackrabbits,-2.1,2.0,-108.0,-2.0,-114.0,148.5,-108.0,148.5,-114.0,114.0,-137.0,2.0,-110.0,-2.0,-110.0,148.5,-110.0,148.5,-110.0,115.0,-135.0,2.0,-108.0,-2.0,-114.0,148.5,-108.0,148.5,-114.0,114.0,-135.0,2.0,-111.0,-2.0,-119.0,148.5,-112.0,148.5,-118.0,108.0,-143.0,2.0,-110.0,-2.0,-110.0,148.0,-110.0,148.0,-110.0,115.0,-135.0,148.5,-108.0,148.5,-114.0,2.0,-108.0,-2.0,-114.0,114.0,-135.0,148.5,-110.0,148.5,-110.0,2.0,-110.0,-2.0,-110.0,115.0,-135.0,148.5,-108.0,148.5,-114.0,2.0,-108.0,-2.0,-114.0,114.0,-135.0,,,,,,,,,,,148.5,-110.0,148.5,-110.0,2.0,-110.0,-2.0,-110.0,112.0,-135.0,148.5,-110.0,148.5,-110.0,2.5,-110.0,-2.5,-110.0,120.0,-145.0,2.0,-110.0,-2.0,-110.0,147.5,-110.0,147.5,-110.0,114.0,-137.0,2.0,-110.0,-2.0,-110.0,148.0,-110.0,148.0,-110.0,120.0,-141.0,,,,,,,,,,,3.0,-120.0,-3.0,-105.0,148.5,-105.0,148.5,-115.0,2.0,-105.0,-2.0,-115.0,148.5,-110.0,148.5,-110.0,115.0,-135.0,2.0,-109.0,-2.0,-109.0,148.0,-109.0,148.0,-109.0,115.0,-135.0,,,,,,,,,,,2022
177f581759f20f3409ca0d7d2e5115ad,2022-03-17T23:10:00Z,Kentucky Wildcats,Saint Peter's Peacocks,-17.7,17.7,132.1,-3452,1219,Kentucky Wildcats,Saint Peter's Peacocks,-17.7,17.5,-110.0,-17.5,-110.0,132.0,-109.0,132.0,-112.0,1100.0,-2500.0,,,,,,,,,,,17.5,-110.0,-17.5,-110.0,132.0,-109.0,132.0,-112.0,1200.0,-2500.0,17.5,-115.0,-17.5,-115.0,132.0,-114.0,132.0,-116.0,1050.0,-5000.0,,,,,,,,,,,,,,,,,,,,,132.0,-110.0,132.0,-110.0,18.0,-110.0,-18.0,-110.0,1485.0,-5000.0,132.0,-109.0,132.0,-112.0,17.5,-110.0,-17.5,-110.0,1200.0,-2500.0,,,,,,,,,,,132.5,-110.0,132.5,-110.0,17.5,-110.0,-17.5,-110.0,1400.0,-3333.0,,,,,,,,,,,,,,,,,,,,,18.0,-110.0,-18.0,-110.0,132.0,-110.0,132.0,-110.0,,,,,,,,,,,,,,,,,,,,,18.0,-110.0,-18.0,-110.0,132.0,-110.0,132.0,-110.0,1100.0,-3333.0,,,,,,,,,,,,,,,,,,,,,2022
4902af89d01d2fe7fb1638c8add73b7a,2022-03-18T01:40:00Z,Murray St Racers,San Francisco Dons,-2.1,2.1,136.9,-137,115,Murray St Racers,San Francisco Dons,-2.1,2.0,-108.0,-2.0,-112.0,136.5,-114.0,136.5,-108.0,112.0,-135.0,2.0,-110.0,-2.0,-110.0,137.5,-110.0,137.5,-110.0,115.0,-135.0,2.0,-108.0,-2.0,-112.0,136.5,-114.0,136.5,-108.0,114.0,-133.0,2.0,-112.0,-2.0,-118.0,136.5,-118.0,136.5,-112.0,108.0,-143.0,2.0,-110.0,-2.0,-110.0,137.0,-110.0,137.0,-110.0,120.0,-141.0,136.5,-114.0,136.5,-108.0,2.0,-108.0,-2.0,-112.0,114.0,-133.0,137.0,-110.0,137.0,-110.0,2.0,-110.0,-2.0,-110.0,120.0,-141.0,136.5,-114.0,136.5,-108.0,2.0,-108.0,-2.0,-112.0,114.0,-133.0,,,,,,,,,,,136.5,-110.0,136.5,-110.0,2.0,-110.0,-2.0,-110.0,112.0,-135.0,137.5,-110.0,137.5,-110.0,2.5,-120.0,-2.5,100.0,115.0,-141.0,2.0,-110.0,-2.0,-110.0,137.5,-110.0,137.5,-110.0,112.0,-133.0,2.0,-110.0,-2.0,-110.0,137.0,-110.0,137.0,-110.0,115.0,-135.0,137.0,-108.0,137.0,-108.0,2.0,-106.0,-2.0,-106.0,123.0,-143.0,2.5,-110.0,-2.5,-110.0,137.5,-110.0,137.5,-110.0,2.5,-110.0,-2.5,-110.0,137.0,-110.0,137.0,-110.0,115.0,-135.0,2.0,-109.0,-2.0,-109.0,137.0,-109.0,137.0,-109.0,115.0,-135.0,,,,,,,,,,,2022
10c28e6ab87dc6a24cbe116c622182d8,2022-03-18T16:15:00Z,Ohio State Buckeyes,Loyola (Chi) Ramblers,-0.1,0.1,132.9,-109,-111,Ohio State Buckeyes,Loyola (Chi) Ramblers,-0.1,0.5,-114.0,-0.5,-108.0,133.0,-108.0,133.0,-112.0,-114.0,-108.0,0.0,-110.0,0.0,-110.0,133.0,-110.0,133.0,-110.0,-110.0,-110.0,0.5,-114.0,-0.5,-108.0,133.0,-108.0,133.0,-112.0,-112.0,-106.0,0.5,-118.0,-0.5,-111.0,133.0,-114.0,133.0,-116.0,-118.0,-111.0,-0.0,-110.0,0.0,-110.0,132.5,-110.0,132.5,-110.0,-110.0,-110.0,133.0,-108.0,133.0,-112.0,0.5,-114.0,-0.5,-108.0,-112.0,-106.0,132.5,-110.0,132.5,-110.0,0.0,-110.0,0.0,-110.0,-110.0,-110.0,133.0,-108.0,133.0,-112.0,0.5,-114.0,-0.5,-108.0,-112.0,-106.0,133.0,-112.0,133.0,-103.0,0.0,-106.0,0.0,-106.0,,,133.0,-110.0,133.0,-110.0,-0.0,-105.0,0.0,-115.0,-105.0,-115.0,132.5,-110.0,132.5,-110.0,1.5,-125.0,-1.5,105.0,-110.0,-110.0,-1.0,-105.0,1.0,-115.0,133.5,-110.0,133.5,-110.0,-110.0,-110.0,0.0,-110.0,0.0,-110.0,132.5,-110.0,132.5,-110.0,,,133.0,-112.0,133.0,-103.0,0.0,-106.0,0.0,-106.0,,,-1.0,-105.0,1.0,-115.0,133.5,-105.0,133.5,-115.0,,,,,132.5,-110.0,132.5,-110.0,,,0.0,-109.0,0.0,-109.0,132.5,-109.0,132.5,-109.0,-110.0,-110.0,,,,,,,,,,,2022
1759d8314173b2d8a20947b003e220cf,2022-03-18T23:10:00Z,Duke Blue Devils,CSU Fullerton Titans,-18.7,18.7,145.4,-3847,1228,Duke Blue Devils,CSU Fullerton Titans,-18.7,19.0,-109.0,-19.0,-110.0,145.5,-110.0,145.5,-110.0,1200.0,-3333.0,18.5,-110.0,-18.5,-110.0,145.5,-110.0,145.5,-110.0,1200.0,-2500.0,19.0,-109.0,-19.0,-110.0,145.5,-110.0,145.5,-110.0,1200.0,-2500.0,19.0,-115.0,-19.0,-115.0,145.5,-115.0,145.5,-115.0,1150.0,-10000.0,18.5,-110.0,-18.5,-110.0,145.0,-110.0,145.0,-110.0,1500.0,-5000.0,145.5,-110.0,145.5,-110.0,19.0,-109.0,-19.0,-110.0,1200.0,-2500.0,145.5,-110.0,145.5,-110.0,18.5,-105.0,-18.5,-115.0,1480.0,-5000.0,145.5,-110.0,145.5,-110.0,19.0,-109.0,-19.0,-110.0,1200.0,-2500.0,,,,,,,,,,,145.0,-110.0,145.0,-110.0,18.5,-110.0,-18.5,-110.0,1100.0,-2500.0,145.5,-110.0,145.5,-110.0,18.5,-105.0,-18.5,-115.0,1000.0,-2000.0,18.5,-105.0,-18.5,-115.0,145.0,-110.0,145.0,-110.0,1400.0,-5000.0,18.5,-110.0,-18.5,-110.0,145.5,-110.0,145.5,-110.0,,,,,,,,,,,,,18.5,-110.0,-18.5,-110.0,145.0,-110.0,145.0,-110.0,18.5,-110.0,-18.5,-110.0,145.5,-110.0,145.5,-110.0,1100.0,-3333.0,,,,,,,,,,,,,,,,,,,,,2022
fdeb6391bb4442e78957a065dee0cf75,2022-03-18T16:40:00Z,Auburn Tigers,Jacksonville St Gamecocks,-15.5,15.5,138.0,-1936,970,Auburn Tigers,Jacksonville St Gamecocks,-15.5,15.5,-114.0,-15.5,-108.0,138.0,-110.0,138.0,-110.0,950.0,-2000.0,15.0,-110.0,-15.0,-110.0,138.0,-110.0,138.0,-110.0,1000.0,-2000.0,15.5,-114.0,-15.5,-108.0,138.0,-110.0,138.0,-110.0,1050.0,-2000.0,15.5,-118.0,-15.5,-112.0,138.0,-115.0,138.0,-115.0,900.0,-3333.0,15.5,-110.0,-15.5,-110.0,138.0,-110.0,138.0,-110.0,1000.0,-2000.0,138.0,-110.0,138.0,-110.0,15.5,-114.0,-15.5,-108.0,1050.0,-2000.0,138.0,-110.0,138.0,-110.0,15.5,-105.0,-15.5,-115.0,1005.0,-1667.0,138.0,-110.0,138.0,-110.0,15.5,-114.0,-15.5,-108.0,1050.0,-2000.0,138.0,-108.0,138.0,-108.0,15.5,-108.0,-15.5,-104.0,950.0,-1667.0,138.0,-110.0,138.0,-110.0,,,,,,,137.5,-110.0,137.5,-110.0,15.5,-110.0,-15.5,-110.0,800.0,-1429.0,15.5,-110.0,-15.5,-110.0,137.5,-110.0,137.5,-110.0,980.0,-2000.0,15.5,-110.0,-15.5,-110.0,138.0,-110.0,138.0,-110.0,,,138.0,-108.0,138.0,-108.0,15.5,-108.0,-15.5,-104.0,950.0,-1667.0,15.5,-110.0,-15.5,-110.0,138.5,-110.0,138.5,-110.0,15.5,-110.0,-15.5,-110.0,138.0,-110.0,138.0,-110.0,850.0,-1667.0,15.5,-109.0,-15.5,-109.0,138.0,-109.0,138.0,-109.0,1040.0,-1667.0,,,,,,,,,,,2022
1e6fc853e059907fc98c08925c590707,2022-03-18T17:45:00Z,Texas Tech Red Raiders,Montana St Bobcats,-15.0,15.0,131.7,-1733,900,Texas Tech Red Raiders,Montana St Bobcats,-15.0,15.0,-110.0,-15.0,-110.0,131.5,-109.0,131.5,-112.0,900.0,-1667.0,15.0,-115.0,-15.0,-105.0,131.5,-105.0,131.5,-115.0,900.0,-1667.0,15.0,-110.0,-15.0,-110.0,131.5,-109.0,131.5,-112.0,950.0,-1667.0,15.0,-115.0,-15.0,-115.0,131.5,-114.0,131.5,-116.0,850.0,-2500.0,15.0,-110.0,-15.0,-110.0,132.0,-110.0,132.0,-110.0,1000.0,-2000.0,131.5,-109.0,131.5,-112.0,15.0,-110.0,-15.0,-110.0,950.0,-1667.0,132.0,-110.0,132.0,-110.0,15.0,-110.0,-15.0,-110.0,730.0,-1667.0,131.5,-109.0,131.5,-112.0,15.0,-110.0,-15.0,-110.0,950.0,-1667.0,,,,,,,,,,,132.0,-110.0,132.0,-110.0,15.0,-110.0,-15.0,-110.0,800.0,-1429.0,131.5,-110.0,131.5,-110.0,15.5,-110.0,-15.5,-110.0,900.0,-1667.0,15.0,-110.0,-15.0,-110.0,132.5,-110.0,132.5,-110.0,890.0,-1667.0,15.0,-110.0,-15.0,-110.0,132.0,-110.0,132.0,-110.0,940.0,-1667.0,,,,,,,,,,,15.0,-115.0,-15.0,-105.0,130.5,-110.0,130.5,-110.0,15.0,-110.0,-15.0,-110.0,132.0,-110.0,132.0,-110.0,825.0,-1667.0,15.0,-109.0,-15.0,-109.0,132.0,-109.0,132.0,-109.0,1020.0,-1667.0,,,,,,,,,,,2022
bf522cb773066295148747c18ac52710,2022-03-19T01:40:00Z,Michigan St Spartans,Davidson Wildcats,-1.1,1.1,140.7,-118,-57,Michigan St Spartans,Davidson Wildcats,-1.1,1.0,-109.0,-1.0,-110.0,141.0,-108.0,141.0,-112.0,-104.0,-118.0,1.0,-110.0,-1.0,-110.0,141.0,-110.0,141.0,-110.0,-105.0,-115.0,1.0,-109.0,-1.0,-110.0,141.0,-108.0,141.0,-112.0,-103.0,-118.0,1.0,-114.0,-1.0,-115.0,141.0,-112.0,141.0,-116.0,-108.0,-123.0,1.0,-110.0,-1.0,-110.0,140.5,-110.0,140.5,-110.0,100.0,-120.0,141.0,-108.0,141.0,-112.0,1.0,-109.0,-1.0,-110.0,-103.0,-118.0,140.5,-110.0,140.5,-110.0,1.0,-110.0,-1.0,-110.0,-105.0,-115.0,141.0,-108.0,141.0,-112.0,1.0,-109.0,-1.0,-110.0,-103.0,-118.0,,,,,,,,,,,140.5,-110.0,140.5,-110.0,1.0,-110.0,-1.0,-110.0,100.0,-120.0,140.5,-110.0,140.5,-110.0,1.5,-110.0,-1.5,-110.0,100.0,-120.0,1.0,-110.0,-1.0,-110.0,140.5,-110.0,140.5,-110.0,-102.0,-118.0,1.0,-110.0,-1.0,-110.0,140.5,-110.0,140.5,-110.0,,,,,,,,,,,,,1.5,-115.0,-1.5,-105.0,140.5,-110.0,140.5,-110.0,1.0,-110.0,-1.0,-110.0,140.5,-110.0,140.5,-110.0,-105.0,-115.0,1.0,-109.0,-1.0,-109.0,140.5,-109.0,140.5,-109.0,-105.0,-115.0,,,,,,,,,,,2022
2a3dcc7a92b3eb0fea2f6ba6874ac458,2022-03-18T23:20:00Z,LSU Tigers,Iowa State Cyclones,-4.0,4.0,128.4,-189,158,LSU Tigers,Iowa State Cyclones,-4.0,4.0,-106.0,-4.0,-114.0,128.0,-112.0,128.0,-108.0,165.0,-200.0,4.0,-110.0,-4.0,-110.0,128.5,-110.0,128.5,-110.0,160.0,-189.0,4.0,-106.0,-4.0,-114.0,128.0,-112.0,128.0,-108.0,165.0,-200.0,4.0,-110.0,-4.0,-119.0,128.0,-116.0,128.0,-114.0,150.0,-204.0,4.0,-110.0,-4.0,-110.0,128.5,-110.0,128.5,-110.0,160.0,-189.0,128.0,-112.0,128.0,-108.0,4.0,-106.0,-4.0,-114.0,165.0,-200.0,128.5,-110.0,128.5,-110.0,4.0,-110.0,-4.0,-110.0,155.0,-185.0,128.0,-112.0,128.0,-108.0,4.0,-106.0,-4.0,-114.0,165.0,-200.0,128.5,-112.0,128.5,-103.0,4.0,-106.0,-4.0,-106.0,160.0,-179.0,128.0,-110.0,128.0,-110.0,4.0,-110.0,-4.0,-110.0,155.0,-189.0,128.5,-110.0,128.5,-110.0,4.5,-115.0,-4.5,-105.0,155.0,-189.0,4.0,-110.0,-4.0,-110.0,128.5,-110.0,128.5,-110.0,146.0,-175.0,4.0,-110.0,-4.0,-110.0,128.5,-110.0,128.5,-110.0,155.0,-175.0,128.5,-112.0,128.5,-103.0,4.0,-106.0,-4.0,-106.0,160.0,-179.0,4.0,-110.0,-4.0,-110.0,129.5,-105.0,129.5,-115.0,4.0,-110.0,-4.0,-110.0,128.5,-105.0,128.5,-115.0,160.0,-179.0,4.0,-109.0,-4.0,-109.0,128.5,-109.0,128.5,-109.0,155.0,-185.0,,,,,,,,,,,2022
22fd77044ec3966efba8ef268ae902a3,2022-03-18T18:00:00Z,Purdue Boilermakers,Yale Bulldogs,-16.4,16.4,144.1,-1933,924,Purdue Boilermakers,Yale Bulldogs,-16.4,16.0,-109.0,-16.0,-110.0,144.0,-109.0,144.0,-110.0,950.0,-2000.0,16.5,-110.0,-16.5,-110.0,144.0,-110.0,144.0,-110.0,950.0,-1667.0,16.0,-109.0,-16.0,-110.0,144.0,-109.0,144.0,-110.0,950.0,-1667.0,16.0,-115.0,-16.0,-115.0,144.0,-114.0,144.0,-115.0,900.0,-3333.0,16.5,-110.0,-16.5,-110.0,144.5,-110.0,144.5,-110.0,1000.0,-2000.0,144.0,-109.0,144.0,-110.0,16.0,-109.0,-16.0,-110.0,950.0,-1667.0,144.0,-110.0,144.0,-110.0,16.5,-110.0,-16.5,-110.0,920.0,-2000.0,144.0,-109.0,144.0,-110.0,16.0,-109.0,-16.0,-110.0,950.0,-1667.0,144.0,-112.0,144.0,-103.0,16.5,-106.0,-16.5,-106.0,750.0,-2000.0,144.5,-110.0,144.5,-110.0,16.0,-110.0,-16.0,-110.0,900.0,-1667.0,143.5,-110.0,143.5,-110.0,16.5,-110.0,-16.5,-110.0,800.0,-1429.0,17.0,-110.0,-17.0,-110.0,144.5,-110.0,144.5,-110.0,1060.0,-2500.0,16.5,-110.0,-16.5,-110.0,144.0,-110.0,144.0,-110.0,1005.0,-1667.0,144.0,-112.0,144.0,-103.0,16.5,-106.0,-16.5,-106.0,750.0,-2000.0,16.5,-110.0,-16.5,-110.0,144.5,-110.0,144.5,-110.0,16.5,-110.0,-16.5,-110.0,144.0,-110.0,144.0,-110.0,850.0,-1667.0,16.5,-109.0,-16.5,-109.0,144.0,-109.0,144.0,-109.0,1100.0,-2000.0,,,,,,,,,,,2022
784432b6e78406c97dce732f7e7d588f,2022-03-18T19:10:00Z,USC Trojans,Miami Hurricanes,-2.3,2.3,139.5,-138,115,USC Trojans,Miami Hurricanes,-2.3,2.5,-114.0,-2.5,-106.0,139.5,-109.0,139.5,-110.0,114.0,-139.0,2.0,-110.0,-2.0,-110.0,139.5,-110.0,139.5,-110.0,115.0,-135.0,2.5,-114.0,-2.5,-106.0,139.5,-109.0,139.5,-110.0,115.0,-135.0,2.5,-119.0,-2.5,-111.0,139.5,-115.0,139.5,-115.0,110.0,-147.0,2.0,-110.0,-2.0,-110.0,139.5,-110.0,139.5,-110.0,115.0,-135.0,139.5,-109.0,139.5,-110.0,2.5,-114.0,-2.5,-106.0,115.0,-135.0,139.5,-110.0,139.5,-110.0,2.0,-110.0,-2.0,-110.0,115.0,-135.0,139.5,-109.0,139.5,-110.0,2.5,-114.0,-2.5,-106.0,115.0,-135.0,,,,,,,,,,,140.0,-110.0,140.0,-110.0,2.0,100.0,-2.0,-120.0,115.0,-141.0,139.5,-110.0,139.5,-110.0,,,,,120.0,-145.0,2.5,-110.0,-2.5,-110.0,139.5,-110.0,139.5,-110.0,116.0,-141.0,2.0,-110.0,-2.0,-110.0,139.5,-110.0,139.5,-110.0,115.0,-135.0,,,,,,,,,,,2.5,-110.0,-2.5,-110.0,139.5,-110.0,139.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
ee7138fefdcf57d5f72f02f33ca8d1b1,2022-03-19T01:50:00Z,Wisconsin Badgers,Colgate Raiders,-7.6,7.6,139.5,-345,273,Wisconsin Badgers,Colgate Raiders,-7.6,7.5,-110.0,-7.5,-110.0,139.5,-109.0,139.5,-110.0,270.0,-345.0,8.0,-110.0,-8.0,-110.0,139.5,-110.0,139.5,-110.0,270.0,-345.0,7.5,-110.0,-7.5,-110.0,139.5,-109.0,139.5,-110.0,270.0,-333.0,7.5,-115.0,-7.5,-115.0,139.5,-114.0,139.5,-115.0,260.0,-385.0,7.5,-110.0,-7.5,-110.0,139.5,-110.0,139.5,-110.0,280.0,-345.0,139.5,-109.0,139.5,-110.0,7.5,-110.0,-7.5,-110.0,270.0,-333.0,139.5,-110.0,139.5,-110.0,7.5,-110.0,-7.5,-110.0,270.0,-345.0,139.5,-109.0,139.5,-110.0,7.5,-110.0,-7.5,-110.0,270.0,-333.0,139.5,-103.0,139.5,-112.0,7.5,-106.0,-7.5,-106.0,280.0,-345.0,139.5,-110.0,139.5,-110.0,7.5,-110.0,-7.5,-110.0,270.0,-345.0,139.5,-110.0,139.5,-110.0,7.5,-110.0,-7.5,-110.0,270.0,-345.0,8.0,-110.0,-8.0,-110.0,139.0,-110.0,139.0,-110.0,280.0,-357.0,7.5,-110.0,-7.5,-110.0,139.5,-110.0,139.5,-110.0,275.0,-333.0,139.5,-103.0,139.5,-112.0,7.5,-106.0,-7.5,-106.0,280.0,-345.0,7.5,-110.0,-7.5,-110.0,139.5,-105.0,139.5,-115.0,7.5,-110.0,-7.5,-110.0,139.5,-110.0,139.5,-110.0,280.0,-345.0,7.5,-109.0,-7.5,-109.0,139.5,-109.0,139.5,-109.0,270.0,-345.0,,,,,,,,,,,2022
333056cbd868c4bae0dd6188a924f192,2022-03-18T20:30:00Z,Texas Longhorns,Virginia Tech Hokies,-0.8,0.8,123.4,-116,-72,Texas Longhorns,Virginia Tech Hokies,-0.8,0.5,-108.0,-0.5,-114.0,123.5,-112.0,123.5,-108.0,-108.0,-114.0,1.0,-110.0,-1.0,-110.0,123.5,-110.0,123.5,-110.0,-105.0,-115.0,0.5,-108.0,-0.5,-114.0,123.5,-112.0,123.5,-108.0,-106.0,-114.0,0.5,-111.0,-0.5,-118.0,123.5,-116.0,123.5,-112.0,-111.0,-118.0,1.0,-110.0,-1.0,-110.0,123.0,-110.0,123.0,-110.0,100.0,-120.0,123.5,-112.0,123.5,-108.0,0.5,-108.0,-0.5,-114.0,-106.0,-114.0,123.5,-110.0,123.5,-110.0,1.0,-115.0,-1.0,-105.0,-105.0,-115.0,123.5,-112.0,123.5,-108.0,0.5,-108.0,-0.5,-114.0,-106.0,-114.0,123.5,-108.0,123.5,-108.0,0.0,-106.0,0.0,-106.0,,,123.5,-110.0,123.5,-110.0,1.0,-110.0,-1.0,-110.0,100.0,-120.0,123.5,-110.0,123.5,-110.0,1.5,-115.0,-1.5,-105.0,-105.0,-115.0,1.0,-110.0,-1.0,-110.0,123.0,-110.0,123.0,-110.0,-108.0,-114.0,1.0,-110.0,-1.0,-110.0,123.5,-110.0,123.5,-110.0,,,123.5,-108.0,123.5,-108.0,0.0,-106.0,0.0,-106.0,,,1.0,-110.0,-1.0,-110.0,124.0,-110.0,124.0,-110.0,,,,,123.0,-110.0,123.0,-110.0,,,1.0,-109.0,-1.0,-109.0,123.5,-109.0,123.5,-109.0,-105.0,-115.0,,,,,,,,,,,2022
