event_id,commence_time,home_team,away_team,home_spread,away_spread,total_line,home_ml,away_ml,favorite,underdog,spread,fanduel_home_ml,fanduel_away_ml,fanduel_home_spread,fanduel_home_spread_price,fanduel_away_spread,fanduel_away_spread_price,fanduel_over,fanduel_over_price,fanduel_under,fanduel_under_price,draftkings_home_ml,draftkings_away_ml,draftkings_home_spread,draftkings_home_spread_price,draftkings_away_spread,draftkings_away_spread_price,draftkings_over,draftkings_over_price,draftkings_under,draftkings_under_price,barstool_home_ml,barstool_away_ml,barstool_home_spread,barstool_home_spread_price,barstool_away_spread,barstool_away_spread_price,barstool_over,barstool_over_price,barstool_under,barstool_under_price,sugarhouse_home_ml,sugarhouse_away_ml,sugarhouse_home_spread,sugarhouse_home_spread_price,sugarhouse_away_spread,sugarhouse_away_spread_price,sugarhouse_over,sugarhouse_over_price,sugarhouse_under,sugarhouse_under_price,twinspires_home_ml,twinspires_away_ml,twinspires_home_spread,twinspires_home_spread_price,twinspires_away_spread,twinspires_away_spread_price,twinspires_over,twinspires_over_price,twinspires_under,twinspires_under_price,unibet_us_home_ml,unibet_us_away_ml,unibet_us_home_spread,unibet_us_home_spread_price,unibet_us_away_spread,unibet_us_away_spread_price,unibet_us_over,unibet_us_over_price,unibet_us_under,unibet_us_under_price,pointsbetus_home_ml,pointsbetus_away_ml,pointsbetus_home_spread,pointsbetus_home_spread_price,pointsbetus_away_spread,pointsbetus_away_spread_price,pointsbetus_over,pointsbetus_over_price,pointsbetus_under,pointsbetus_under_price,betrivers_home_ml,betrivers_away_ml,betrivers_home_spread,betrivers_home_spread_price,betrivers_away_spread,betrivers_away_spread_price,betrivers_over,betrivers_over_price,betrivers_under,betrivers_under_price,betonlineag_home_ml,betonlineag_away_ml,betonlineag_home_spread,betonlineag_home_spread_price,betonlineag_away_spread,betonlineag_away_spread_price,betonlineag_over,betonlineag_over_price,betonlineag_under,betonlineag_under_price,lowvig_home_ml,lowvig_away_ml,lowvig_home_spread,lowvig_home_spread_price,lowvig_away_spread,lowvig_away_spread_price,lowvig_over,lowvig_over_price,lowvig_under,lowvig_under_price,circasports_home_ml,circasports_away_ml,circasports_home_spread,circasports_home_spread_price,circasports_away_spread,circasports_away_spread_price,circasports_over,circasports_over_price,circasports_under,circasports_under_price,williamhill_us_home_ml,williamhill_us_away_ml,williamhill_us_home_spread,williamhill_us_home_spread_price,williamhill_us_away_spread,williamhill_us_away_spread_price,williamhill_us_over,williamhill_us_over_price,williamhill_us_under,williamhill_us_under_price,bovada_home_ml,bovada_away_ml,bovada_home_spread,bovada_home_spread_price,bovada_away_spread,bovada_away_spread_price,bovada_over,bovada_over_price,bovada_under,bovada_under_price,betus_home_ml,betus_away_ml,betus_home_spread,betus_home_spread_price,betus_away_spread,betus_away_spread_price,betus_over,betus_over_price,betus_under,betus_under_price,superbook_home_ml,superbook_away_ml,superbook_home_spread,superbook_home_spread_price,superbook_away_spread,superbook_away_spread_price,superbook_over,superbook_over_price,superbook_under,superbook_under_price,betmgm_home_ml,betmgm_away_ml,betmgm_home_spread,betmgm_home_spread_price,betmgm_away_spread,betmgm_away_spread_price,betmgm_over,betmgm_over_price,betmgm_under,betmgm_under_price,mybookieag_home_ml,mybookieag_away_ml,mybookieag_home_spread,mybookieag_home_spread_price,mybookieag_away_spread,mybookieag_away_spread_price,mybookieag_over,mybookieag_over_price,mybookieag_under,mybookieag_under_price,wynnbet_home_ml,wynnbet_away_ml,wynnbet_home_spread,wynnbet_home_spread_price,wynnbet_away_spread,wynnbet_away_spread_price,wynnbet_over,wynnbet_over_price,wynnbet_under,wynnbet_under_price,foxbet_home_ml,foxbet_away_ml,foxbet_home_spread,foxbet_home_spread_price,foxbet_away_spread,foxbet_away_spread_price,foxbet_over,foxbet_over_price,foxbet_under,foxbet_under_price,year
54d28d935a94958d9ddccfb7d7ae868a,2023-03-19T19:30:00Z,Tarleton State Texans,Radford Highlanders,-1.2,1.2,135.6,-123.0,81.0,Tarleton State Texans,Radford Highlanders,-1.2,,,,,,,,,,,-125.0,105.0,-1.0,-115.0,1.0,-105.0,135.5,-105.0,135.5,-115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,100.0,-1.5,-110.0,1.5,-110.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,-125.0,104.0,-1.0,-115.0,1.0,-105.0,135.5,-105.0,135.5,-115.0,-125.0,105.0,-1.0,-111.0,1.0,-101.0,135.5,-103.0,135.5,-113.0,-120.0,-102.0,-1.0,-113.0,1.0,-108.0,136.0,-110.0,136.0,-110.0,-125.0,105.0,-1.0,-110.0,1.0,-110.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,-125.0,105.0,-1.5,-110.0,1.5,-110.0,135.5,-110.0,135.5,-110.0,-120.0,100.0,-1.5,-110.0,1.5,-110.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,,,,,,,,,,,-125.0,105.0,-1.0,-115.0,1.0,-105.0,135.5,-110.0,135.5,-110.0,,,,,,,,,,,2023
0257d8762d22ad9a72b904780ab6c68a,2023-03-19T21:30:00Z,Stetson Hatters,Milwaukee Panthers,-2.1,2.1,157.4,-135.0,114.0,Stetson Hatters,Milwaukee Panthers,-2.1,,,,,,,,,,,-130.0,110.0,-2.0,-110.0,2.0,-110.0,157.0,-115.0,157.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135.0,115.0,-2.0,-110.0,2.0,-110.0,157.5,-110.0,157.5,-110.0,,,,,,,,,,,-133.0,112.0,-2.0,-111.0,2.0,-111.0,157.0,-111.0,157.0,-111.0,-132.0,112.0,-2.0,-106.0,2.0,-106.0,157.0,-108.0,157.0,-108.0,-141.0,116.0,-2.5,-110.0,2.5,-110.0,158.0,-108.0,158.0,-113.0,-135.0,115.0,-2.0,-110.0,2.0,-110.0,157.5,-110.0,157.5,-110.0,,,,,,,,,,,-135.0,115.0,-2.0,-110.0,2.0,-110.0,157.5,-110.0,157.5,-110.0,-135.0,115.0,-2.0,-110.0,2.0,-110.0,158.0,-110.0,158.0,-110.0,,,,,,,,,,,,,,,,,,,,,-135.0,115.0,-2.0,-110.0,2.0,-110.0,157.0,-115.0,157.0,-105.0,,,,,,,,,,,2023
aa3218755dc8044216113bdc8ef4b705,2023-03-18T16:10:00Z,San Diego St Aztecs,Furman Paladins,-5.4,5.4,137.5,-245.0,198.0,San Diego St Aztecs,Furman Paladins,-5.4,-245.0,195.0,-5.5,-110.0,5.5,-110.0,137.5,-110.0,137.5,-110.0,-240.0,200.0,-5.5,-110.0,5.5,-110.0,138.0,-110.0,138.0,-110.0,-240.0,195.0,-5.0,-113.0,5.0,-107.0,137.5,-110.0,137.5,-110.0,-240.0,195.0,-5.0,-113.0,5.0,-107.0,137.5,-110.0,137.5,-110.0,-240.0,180.0,-5.0,-113.0,5.0,-107.0,137.5,-110.0,137.5,-110.0,-240.0,180.0,-5.0,-113.0,5.0,-107.0,137.5,-110.0,137.5,-110.0,-250.0,200.0,-5.5,-110.0,5.5,-110.0,137.5,-110.0,137.5,-110.0,-240.0,195.0,-5.0,-113.0,5.0,-107.0,137.5,-110.0,137.5,-110.0,-250.0,205.0,-5.5,-111.0,5.5,-111.0,137.5,-105.0,137.5,-115.0,-245.0,205.0,-5.5,-106.0,5.5,-106.0,137.5,-103.0,137.5,-113.0,-239.0,191.0,-5.5,-108.0,5.5,-113.0,137.5,-110.0,137.5,-110.0,-250.0,205.0,-5.5,-110.0,5.5,-110.0,137.5,-110.0,137.5,-110.0,-245.0,205.0,-5.5,-110.0,5.5,-110.0,137.5,-110.0,137.5,-110.0,-245.0,203.0,-5.5,-110.0,5.5,-110.0,137.5,-110.0,137.5,-110.0,-245.0,205.0,-5.5,-110.0,5.5,-110.0,137.5,-110.0,137.5,-110.0,-250.0,200.0,-5.5,-115.0,5.5,-105.0,137.5,-110.0,137.5,-110.0,-243.0,193.0,-5.5,-110.0,5.5,-110.0,137.0,-110.0,137.0,-110.0,-256.0,210.0,-5.5,-108.0,5.5,-108.0,138.0,-108.0,138.0,-108.0,,,,,,,,,,,2023
518e5816a7ed59bf4feff6de1f9c6d64,2023-03-18T22:10:00Z,Missouri Tigers,Princeton Tigers,-6.5,6.5,148.3,-279.0,225.0,Missouri Tigers,Princeton Tigers,-6.5,,,,,,,,,,,,,,,,,,,,,-278.0,225.0,-6.5,-112.0,6.5,-109.0,148.5,-112.0,148.5,-108.0,,,,,,,,,,,-278.0,210.0,-6.5,-112.0,6.5,-109.0,148.5,-112.0,148.5,-108.0,,,,,,,,,,,,,,,,,,,,,-278.0,225.0,-6.5,-112.0,6.5,-109.0,148.5,-112.0,148.5,-108.0,-278.0,230.0,-6.5,-111.0,6.5,-111.0,147.5,-111.0,147.5,-111.0,-275.0,230.0,-6.5,-106.0,6.5,-106.0,147.5,-108.0,147.5,-108.0,-271.0,214.0,-6.0,-113.0,6.0,-108.0,149.0,-110.0,149.0,-110.0,,,,,,,,,,,-280.0,230.0,-6.5,-110.0,6.5,-110.0,147.5,-110.0,147.5,-110.0,-275.0,225.0,-6.5,-110.0,6.5,-110.0,148.0,-110.0,148.0,-110.0,-280.0,240.0,-6.5,-110.0,6.5,-110.0,148.5,-110.0,148.5,-110.0,,,,,,,,,,,-277.0,217.0,-6.5,-110.0,6.5,-110.0,148.5,-110.0,148.5,-110.0,-294.0,230.0,-6.5,-108.0,6.5,-108.0,149.0,-108.0,149.0,-108.0,,,,,,,,,,,2023
64cfeaddb45efa3b51f454ad22309766,2023-03-18T16:10:44Z,Alabama Crimson Tide,Maryland Terrapins,-8.2,8.2,144.0,-378.0,297.0,Alabama Crimson Tide,Maryland Terrapins,-8.2,-350.0,275.0,-7.5,-120.0,7.5,-102.0,143.5,-110.0,143.5,-110.0,-365.0,300.0,-8.5,-110.0,8.5,-110.0,144.5,-110.0,144.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-385.0,315.0,-8.0,-111.0,8.0,-111.0,144.0,-105.0,144.0,-115.0,-385.0,315.0,-8.0,-106.0,8.0,-106.0,144.0,-103.0,144.0,-113.0,,,-8.5,101.0,8.5,-122.0,143.0,-108.0,143.0,-113.0,,,,,,,,,,,-400.0,300.0,-8.5,-110.0,8.5,-110.0,144.5,-110.0,144.5,-110.0,,,-8.0,-110.0,8.0,-110.0,144.0,-110.0,144.0,-110.0,,,,,,,,,,,-375.0,280.0,-8.5,-105.0,8.5,-115.0,144.5,-110.0,144.5,-110.0,-384.0,294.0,-8.5,-110.0,8.5,-110.0,144.0,-110.0,144.0,-110.0,,,,,,,,,,,,,,,,,,,,,2023
f3b209a73c9f30cc3662eee14201e9c5,2023-03-18T21:10:00Z,Kansas Jayhawks,Arkansas Razorbacks,-3.5,3.5,142.8,-171.0,142.0,Kansas Jayhawks,Arkansas Razorbacks,-3.5,-166.0,138.0,-3.5,-110.0,3.5,-110.0,142.5,-110.0,142.5,-110.0,-170.0,145.0,-3.5,-110.0,3.5,-110.0,143.5,-110.0,143.5,-110.0,-180.0,143.0,-3.5,-108.0,3.5,-112.0,142.5,-108.0,142.5,-113.0,-180.0,143.0,-3.5,-108.0,3.5,-112.0,142.5,-108.0,142.5,-113.0,-182.0,143.0,-3.5,-108.0,3.5,-112.0,142.5,-108.0,142.5,-113.0,-182.0,143.0,-3.5,-108.0,3.5,-112.0,142.5,-108.0,142.5,-113.0,-170.0,140.0,-3.5,-110.0,3.5,-110.0,142.5,-110.0,142.5,-110.0,-180.0,143.0,-3.5,-108.0,3.5,-112.0,142.5,-108.0,142.5,-113.0,-164.0,142.0,-3.5,-111.0,3.5,-111.0,142.5,-111.0,142.5,-111.0,-160.0,140.0,-3.5,-106.0,3.5,-106.0,142.5,-108.0,142.5,-108.0,-167.0,136.0,,,,,143.5,-110.0,143.5,-110.0,-165.0,140.0,-3.5,-110.0,3.5,-110.0,143.5,-110.0,143.5,-110.0,-165.0,140.0,-3.5,-110.0,3.5,-110.0,142.5,-110.0,142.5,-110.0,-165.0,145.0,-3.5,-110.0,3.5,-110.0,142.5,-110.0,142.5,-110.0,-165.0,145.0,-3.5,-110.0,3.5,-110.0,142.5,-110.0,142.5,-110.0,-175.0,145.0,-3.5,-110.0,3.5,-110.0,142.5,-110.0,142.5,-110.0,-175.0,142.0,-3.5,-110.0,3.5,-110.0,143.0,-110.0,143.0,-110.0,-159.0,135.0,-3.5,-104.0,3.5,-112.0,143.5,-108.0,143.5,-108.0,,,,,,,,,,,2023
eb37144591c3f85fb1a1c715de57f182,2023-03-18T23:10:00Z,Houston Cougars,Auburn Tigers,-5.5,5.5,132.2,-257.0,205.0,Houston Cougars,Auburn Tigers,-5.5,-250.0,202.0,-5.5,-114.0,5.5,-106.0,131.5,-112.0,131.5,-108.0,-250.0,210.0,-5.5,-110.0,5.5,-110.0,132.0,-110.0,132.0,-110.0,-275.0,210.0,-5.5,-107.0,5.5,-114.0,132.5,-110.0,132.5,-110.0,-275.0,210.0,-5.5,-107.0,5.5,-114.0,132.5,-110.0,132.5,-110.0,-278.0,210.0,-5.5,-107.0,5.5,-114.0,132.5,-110.0,132.5,-110.0,-278.0,210.0,-5.5,-107.0,5.5,-114.0,132.5,-110.0,132.5,-110.0,-240.0,190.0,-5.5,-110.0,5.5,-110.0,131.5,-110.0,131.5,-110.0,-275.0,210.0,-5.5,-107.0,5.5,-114.0,132.5,-110.0,132.5,-110.0,-250.0,205.0,-5.5,-111.0,5.5,-111.0,132.0,-111.0,132.0,-111.0,-245.0,205.0,-5.5,-106.0,5.5,-106.0,132.0,-108.0,132.0,-108.0,-278.0,220.0,-6.0,-108.0,6.0,-113.0,132.5,-113.0,132.5,-108.0,-235.0,192.0,-5.0,-110.0,5.0,-110.0,132.0,-110.0,132.0,-110.0,-240.0,200.0,-5.0,-110.0,5.0,-110.0,132.5,-110.0,132.5,-110.0,-250.0,205.0,-5.5,-110.0,5.5,-110.0,132.0,-110.0,132.0,-110.0,-250.0,210.0,-5.5,-110.0,5.5,-110.0,132.5,-110.0,132.5,-110.0,-250.0,200.0,-5.5,-110.0,5.5,-110.0,132.5,-110.0,132.5,-110.0,-250.0,197.0,-5.5,-110.0,5.5,-110.0,132.0,-110.0,132.0,-110.0,,,-5.5,-104.0,5.5,-112.0,132.0,-108.0,132.0,-108.0,,,,,,,,,,,2023
3ad34d483224bddfeb10551036308c20,2023-03-18T18:40:00Z,Tennessee Volunteers,Duke Blue Devils,3.6,-3.6,128.3,147.0,-178.0,Duke Blue Devils,Tennessee Volunteers,-3.6,134.0,-162.0,3.5,-114.0,-3.5,-106.0,128.5,-108.0,128.5,-112.0,155.0,-180.0,3.5,-110.0,-3.5,-110.0,128.5,-110.0,128.5,-110.0,140.0,-180.0,3.5,-109.0,-3.5,-110.0,128.0,-112.0,128.0,-109.0,140.0,-180.0,3.5,-109.0,-3.5,-110.0,128.0,-112.0,128.0,-109.0,140.0,-180.0,3.5,-109.0,-3.5,-110.0,128.0,-112.0,128.0,-109.0,140.0,-180.0,3.5,-109.0,-3.5,-110.0,128.0,-112.0,128.0,-109.0,160.0,-190.0,3.5,-110.0,-3.5,-110.0,128.5,-110.0,128.5,-110.0,140.0,-180.0,3.5,-109.0,-3.5,-110.0,128.0,-112.0,128.0,-109.0,164.0,-185.0,4.0,-114.0,-4.0,-108.0,128.5,-111.0,128.5,-111.0,164.0,-184.0,4.0,-109.0,-4.0,-103.0,128.5,-108.0,128.5,-108.0,136.0,-167.0,,,,,128.0,-108.0,128.0,-113.0,158.0,-190.0,3.5,-110.0,-3.5,-110.0,128.5,-110.0,128.5,-110.0,155.0,-180.0,4.0,-110.0,-4.0,-110.0,128.5,-110.0,128.5,-110.0,150.0,-175.0,4.0,-110.0,-4.0,-110.0,128.5,-110.0,128.5,-110.0,150.0,-170.0,3.5,-110.0,-3.5,-110.0,128.5,-110.0,128.5,-110.0,145.0,-175.0,3.5,-110.0,-3.5,-110.0,128.5,-115.0,128.5,-105.0,137.0,-169.0,3.5,-110.0,-3.5,-110.0,128.5,-110.0,128.5,-110.0,143.0,-169.0,3.5,-108.0,-3.5,-108.0,128.5,-108.0,128.5,-108.0,,,,,,,,,,,2023
e31aa2e06cdbbc2f0081cdda55813dd8,2023-03-19T00:40:00Z,UCLA Bruins,Northwestern Wildcats,-7.5,7.5,126.7,-354.0,276.0,UCLA Bruins,Northwestern Wildcats,-7.5,-345.0,270.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-360.0,295.0,-7.5,-110.0,7.5,-110.0,127.0,-110.0,127.0,-110.0,-345.0,275.0,-7.5,-108.0,7.5,-113.0,127.0,-108.0,127.0,-113.0,-345.0,275.0,-7.5,-108.0,7.5,-113.0,127.0,-108.0,127.0,-113.0,-385.0,275.0,-7.5,-108.0,7.5,-113.0,127.0,-108.0,127.0,-113.0,-385.0,275.0,-7.5,-108.0,7.5,-113.0,127.0,-108.0,127.0,-113.0,-325.0,250.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-345.0,275.0,-7.5,-108.0,7.5,-113.0,127.0,-108.0,127.0,-113.0,-357.0,280.0,-7.5,-111.0,7.5,-111.0,126.5,-105.0,126.5,-115.0,-350.0,280.0,-7.5,-106.0,7.5,-106.0,126.5,-103.0,126.5,-113.0,-334.0,260.0,-7.0,-113.0,7.0,-108.0,127.0,-108.0,127.0,-113.0,-355.0,278.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-350.0,275.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-345.0,278.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-360.0,300.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-375.0,290.0,-7.5,-115.0,7.5,-105.0,126.5,-110.0,126.5,-110.0,-344.0,261.0,-7.5,-110.0,7.5,-110.0,126.5,-110.0,126.5,-110.0,-370.0,285.0,-7.5,-108.0,7.5,-108.0,126.5,-108.0,126.5,-108.0,,,,,,,,,,,2023
276b1423a000e685984068dbec5fbfb0,2023-03-18T23:45:00Z,Texas Longhorns,Penn State Nittany Lions,-5.5,5.5,139.0,-255.0,205.0,Texas Longhorns,Penn State Nittany Lions,-5.5,-240.0,195.0,-5.5,-110.0,5.5,-110.0,138.5,-110.0,138.5,-110.0,-240.0,200.0,-5.5,-110.0,5.5,-110.0,139.5,-110.0,139.5,-110.0,-278.0,215.0,-5.5,-112.0,5.5,-108.0,139.0,-109.0,139.0,-110.0,-278.0,215.0,-5.5,-112.0,5.5,-108.0,139.0,-109.0,139.0,-110.0,-286.0,215.0,-5.5,-112.0,5.5,-108.0,139.0,-109.0,139.0,-110.0,-286.0,215.0,-5.5,-112.0,5.5,-108.0,139.0,-109.0,139.0,-110.0,-250.0,200.0,-5.5,-110.0,5.5,-110.0,139.5,-110.0,139.5,-110.0,-278.0,215.0,-5.5,-112.0,5.5,-108.0,139.0,-109.0,139.0,-110.0,-250.0,205.0,-5.5,-111.0,5.5,-111.0,138.5,-111.0,138.5,-111.0,-245.0,205.0,-5.5,-106.0,5.5,-106.0,138.5,-108.0,138.5,-108.0,-250.0,200.0,-5.5,-108.0,5.5,-113.0,139.0,-113.0,139.0,-108.0,-250.0,205.0,-5.5,-110.0,5.5,-110.0,139.0,-110.0,139.0,-110.0,-245.0,205.0,-5.5,-110.0,5.5,-110.0,139.0,-110.0,139.0,-110.0,-240.0,200.0,-5.0,-110.0,5.0,-110.0,138.5,-110.0,138.5,-110.0,-240.0,200.0,-5.5,-110.0,5.5,-110.0,139.0,-110.0,139.0,-110.0,-250.0,200.0,-5.5,-110.0,5.5,-110.0,138.5,-110.0,138.5,-110.0,-243.0,194.0,-5.5,-110.0,5.5,-110.0,140.0,-110.0,140.0,-110.0,-238.0,200.0,-5.5,-108.0,5.5,-108.0,139.5,-108.0,139.5,-108.0,,,,,,,,,,,2023
48db9c3293a52baab881d95d38f37a98,2023-03-19T01:40:00Z,Alabama Crimson Tide,Maryland Terrapins,-8.6,8.6,144.0,-412.0,316.0,Alabama Crimson Tide,Maryland Terrapins,-8.6,-410.0,315.0,-8.5,-114.0,8.5,-106.0,143.5,-108.0,143.5,-112.0,-410.0,330.0,-9.0,-110.0,9.0,-110.0,144.5,-110.0,144.5,-110.0,-385.0,280.0,-8.5,-109.0,8.5,-112.0,144.0,-113.0,144.0,-108.0,-385.0,280.0,-8.5,-109.0,8.5,-112.0,144.0,-113.0,144.0,-108.0,-385.0,280.0,-8.5,-109.0,8.5,-112.0,144.0,-113.0,144.0,-108.0,-385.0,280.0,-8.5,-109.0,8.5,-112.0,144.0,-113.0,144.0,-108.0,-400.0,310.0,-8.5,-110.0,8.5,-110.0,144.5,-110.0,144.5,-110.0,-385.0,280.0,-8.5,-109.0,8.5,-112.0,144.0,-113.0,144.0,-108.0,-455.0,365.0,-8.5,-115.0,8.5,-105.0,143.5,-111.0,143.5,-111.0,-429.0,350.0,-8.5,-111.0,8.5,-101.0,143.5,-108.0,143.5,-108.0,-400.0,304.0,-8.5,-108.0,8.5,-113.0,144.0,-110.0,144.0,-110.0,-430.0,328.0,-9.0,-110.0,9.0,-110.0,144.0,-110.0,144.0,-110.0,-440.0,330.0,-8.5,-110.0,8.5,-110.0,144.0,-110.0,144.0,-110.0,-420.0,330.0,-8.5,-110.0,8.5,-110.0,144.0,-110.0,144.0,-110.0,-400.0,330.0,-9.0,-110.0,9.0,-110.0,144.0,-110.0,144.0,-110.0,-450.0,350.0,-8.5,-115.0,8.5,-105.0,144.5,-110.0,144.5,-110.0,-435.0,325.0,-8.5,-110.0,8.5,-110.0,144.0,-110.0,144.0,-110.0,-417.0,330.0,-8.5,-108.0,8.5,-108.0,144.5,-108.0,144.5,-108.0,,,,,,,,,,,2023
2262df0601a1a6c05be914e90f2d5722,2023-03-18T16:00:00Z,Vanderbilt Commodores,Michigan Wolverines,-1.9,1.9,148.2,-132.0,112.0,Vanderbilt Commodores,Michigan Wolverines,-1.9,-130.0,108.0,-1.5,-120.0,1.5,-102.0,148.5,-110.0,148.5,-110.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,148.0,-110.0,148.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135.0,115.0,-2.0,-111.0,2.0,-111.0,148.0,-111.0,148.0,-111.0,-135.0,115.0,-2.0,-106.0,2.0,-106.0,148.0,-108.0,148.0,-108.0,,,-2.0,-113.0,2.0,-108.0,148.5,-108.0,148.5,-113.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,148.0,-110.0,148.0,-110.0,,,,,,,,,,,,,-2.0,-110.0,2.0,-110.0,148.0,-110.0,148.0,-110.0,-130.0,110.0,-2.0,-110.0,2.0,-110.0,148.5,-110.0,148.5,-110.0,,,,,,,,,,,,,,,,,,,,,-135.0,115.0,-2.0,-110.0,2.0,-110.0,148.0,-110.0,148.0,-110.0,,,,,,,,,,,2023
846c855b74d7849aae27fa61299252c2,2023-03-18T18:00:13Z,Hofstra Pride,Cincinnati Bearcats,1.5,-1.5,150.6,69.0,-122.0,Cincinnati Bearcats,Hofstra Pride,-1.5,-105.0,-114.0,1.5,-118.0,-1.5,-104.0,150.5,-110.0,150.5,-110.0,100.0,-120.0,1.5,-110.0,-1.5,-110.0,151.0,-110.0,151.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,-125.0,1.5,-105.0,-1.5,-115.0,150.5,-111.0,150.5,-111.0,105.0,-125.0,1.5,-101.0,-1.5,-111.0,150.5,-108.0,150.5,-108.0,,,,,,,151.0,-110.0,151.0,-110.0,105.0,-125.0,1.5,-110.0,-1.5,-110.0,150.5,-110.0,150.5,-110.0,,,,,,,,,,,,,1.5,-110.0,-1.5,-110.0,150.5,-110.0,150.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,-125.0,1.5,-110.0,-1.5,-110.0,150.5,-110.0,150.5,-110.0,,,,,,,,,,,2023
cc891924734bc082ef18e4448c752f2e,2023-03-19T16:00:00Z,Gonzaga Bulldogs,TCU Horned Frogs,-4.5,4.5,156.9,-196.0,165.0,Gonzaga Bulldogs,TCU Horned Frogs,-4.5,,,,,,,,,,,-195.0,165.0,-4.5,-110.0,4.5,-110.0,157.5,-110.0,157.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-192.0,165.0,-4.5,-111.0,4.5,-111.0,156.5,-105.0,156.5,-115.0,-190.0,165.0,-4.5,-106.0,4.5,-106.0,156.5,-103.0,156.5,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,-110.0,4.5,-110.0,157.0,-110.0,157.0,-110.0,,,,,,,,,,,-200.0,165.0,-4.5,-110.0,4.5,-110.0,157.5,-110.0,157.5,-110.0,-204.0,165.0,-4.5,-110.0,4.5,-110.0,156.5,-110.0,156.5,-110.0,,,,,,,,,,,,,,,,,,,,,2023
b7deef98a04359f74e2801034ce3fa0a,2023-03-19T16:00:00Z,Indiana Hoosiers,Miami Hurricanes,-1.3,1.3,146.8,-125.0,104.0,Indiana Hoosiers,Miami Hurricanes,-1.3,,,,,,,,,,,-130.0,110.0,-2.0,-110.0,2.0,-110.0,148.0,-110.0,148.0,-110.0,-125.0,104.0,-1.0,-114.0,1.0,-107.0,146.5,-113.0,146.5,-108.0,-125.0,104.0,-1.0,-114.0,1.0,-107.0,146.5,-113.0,146.5,-108.0,-125.0,104.0,-1.0,-114.0,1.0,-107.0,146.5,-113.0,146.5,-108.0,-125.0,104.0,-1.0,-114.0,1.0,-107.0,146.5,-113.0,146.5,-108.0,,,,,,,,,,,-125.0,104.0,-1.0,-114.0,1.0,-107.0,146.5,-113.0,146.5,-108.0,-123.0,102.0,-1.5,-111.0,1.5,-110.0,146.5,-111.0,146.5,-111.0,-123.0,103.0,-1.5,-107.0,1.5,-105.0,146.5,-108.0,146.5,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-110.0,1.5,-110.0,147.0,-110.0,147.0,-110.0,,,,,,,,,,,-120.0,100.0,,,,,147.5,-110.0,147.5,-110.0,-126.0,104.0,-1.5,-110.0,1.5,-110.0,147.0,-110.0,147.0,-110.0,,,,,,,,,,,,,,,,,,,,,2023
